id_execucao;id_cenario;n_holders;distribuicao;parametro_dist;n_candidatos;tamanho_comite;turnout;n_aprovacoes;n_blocos;frac_proxy;tam_cartel;orcamento_suborno;frac_exchange;frac_colludida;n_rodadas;vantagem_incumbencia;reinveste_recompensa;metrica;camada;n_runs;seed_base;media;ic95
20260709_122851;26;1000;pareto;1.5;80;11;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;hhi;produzido;30;3100;0.10250598;0.00193759
20260709_122851;27;1000;pareto;1.5;80;11;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;stake;30;3100;46.30000000;7.57133157
20260709_122851;27;1000;pareto;1.5;80;11;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;eleito;30;3100;3.10000000;0.10918886
20260709_122851;27;1000;pareto;1.5;80;11;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;produzido;30;3100;3.06666667;0.09078829
20260709_122851;27;1000;pareto;1.5;80;11;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;stake;30;3100;0.15376615;0.05046832
20260709_122851;27;1000;pareto;1.5;80;11;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;eleito;30;3100;-0.34699422;0.01262447
20260709_122851;27;1000;pareto;1.5;80;11;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;produzido;30;3100;-0.34551333;0.01284965
20260709_122851;27;1000;pareto;1.5;80;11;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;stake;30;3100;0.17956718;0.05046832
20260709_122851;27;1000;pareto;1.5;80;11;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;eleito;30;3100;0.68032756;0.01262447
20260709_122851;27;1000;pareto;1.5;80;11;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;produzido;30;3100;0.67884667;0.01284965
20260709_122851;27;1000;pareto;1.5;80;11;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;hhi;stake;30;3100;0.03334040;0.03845012
20260709_122851;27;1000;pareto;1.5;80;11;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;hhi;eleito;30;3100;0.10085079;0.00141034
20260709_122851;27;1000;pareto;1.5;80;11;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;hhi;produzido;30;3100;0.10085035;0.00137727
20260709_122851;28;1000;pareto;1.5;80;11;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;stake;30;3100;46.30000000;7.57133157
20260709_122851;28;1000;pareto;1.5;80;11;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;eleito;30;3100;3.16666667;0.13564095
20260709_122851;28;1000;pareto;1.5;80;11;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;produzido;30;3100;3.13333333;0.12372358
20260709_122851;28;1000;pareto;1.5;80;11;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;stake;30;3100;0.12740142;0.04940436
20260709_122851;28;1000;pareto;1.5;80;11;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;eleito;30;3100;-0.55158041;0.00611354
20260709_122851;28;1000;pareto;1.5;80;11;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;produzido;30;3100;-0.55189333;0.00614017
20260709_122851;28;1000;pareto;1.5;80;11;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;stake;30;3100;0.20593191;0.04940436
20260709_122851;28;1000;pareto;1.5;80;11;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;eleito;30;3100;0.88491374;0.00611354
20260709_122851;28;1000;pareto;1.5;80;11;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;produzido;30;3100;0.88522667;0.00614017
20260709_122851;28;1000;pareto;1.5;80;11;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;hhi;stake;30;3100;0.03334040;0.03845012
20260709_122851;28;1000;pareto;1.5;80;11;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;hhi;eleito;30;3100;0.09698528;0.00080153
20260709_122851;28;1000;pareto;1.5;80;11;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;hhi;produzido;30;3100;0.09706619;0.00080889
20260709_122851;29;1000;pareto;1.5;80;21;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;stake;30;3100;46.30000000;7.57133157
20260709_122851;29;1000;pareto;1.5;80;21;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;eleito;30;3100;4.36666667;0.22005628
20260709_122851;29;1000;pareto;1.5;80;21;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;produzido;30;3100;4.36666667;0.22005628
20260709_122851;29;1000;pareto;1.5;80;21;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;stake;30;3100;0.33333333;0.00000000
20260709_122851;29;1000;pareto;1.5;80;21;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;eleito;30;3100;0.33333333;0.00000000
20260709_122851;29;1000;pareto;1.5;80;21;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;produzido;30;3100;0.33333333;0.00000000
20260709_122851;29;1000;pareto;1.5;80;21;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;stake;30;3100;0.00000000;0.00000000
20260709_122851;29;1000;pareto;1.5;80;21;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;eleito;30;3100;0.00000000;0.00000000
20260709_122851;29;1000;pareto;1.5;80;21;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;produzido;30;3100;0.00000000;0.00000000
20260709_122851;29;1000;pareto;1.5;80;21;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;hhi;stake;30;3100;0.03334040;0.03845012
20260709_122851;29;1000;pareto;1.5;80;21;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;hhi;eleito;30;3100;0.05813710;0.00131468
20260709_122851;29;1000;pareto;1.5;80;21;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;hhi;produzido;30;3100;0.05808373;0.00131994
20260709_122851;30;1000;pareto;1.5;80;21;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;stake;30;3100;46.30000000;7.57133157
20260709_122851;30;1000;pareto;1.5;80;21;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;eleito;30;3100;4.36666667;0.19898116
20260709_122851;30;1000;pareto;1.5;80;21;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;produzido;30;3100;4.36666667;0.19898116
20260709_122851;30;1000;pareto;1.5;80;21;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;stake;30;3100;0.19216169;0.05176633
20260709_122851;30;1000;pareto;1.5;80;21;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;eleito;30;3100;0.05569964;0.01038666
20260709_122851;30;1000;pareto;1.5;80;21;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;produzido;30;3100;0.05754667;0.01094265
20260709_122851;30;1000;pareto;1.5;80;21;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;stake;30;3100;0.14117164;0.05176633
20260709_122851;30;1000;pareto;1.5;80;21;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;eleito;30;3100;0.27763370;0.01038666
20260709_122851;30;1000;pareto;1.5;80;21;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;produzido;30;3100;0.27578667;0.01094265
20260709_122851;30;1000;pareto;1.5;80;21;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;hhi;stake;30;3100;0.03334040;0.03845012
20260709_122851;30;1000;pareto;1.5;80;21;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;hhi;eleito;30;3100;0.05848168;0.00103181
20260709_122851;30;1000;pareto;1.5;80;21;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;hhi;produzido;30;3100;0.05847084;0.00106015
20260709_122851;31;1000;pareto;1.5;80;21;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;stake;30;3100;46.30000000;7.57133157
20260709_122851;31;1000;pareto;1.5;80;21;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;eleito;30;3100;4.43333333;0.24294502
20260709_122851;31;1000;pareto;1.5;80;21;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;produzido;30;3100;4.43333333;0.24294502
20260709_122851;31;1000;pareto;1.5;80;21;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;stake;30;3100;0.15376615;0.05046832
20260709_122851;31;1000;pareto;1.5;80;21;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;eleito;30;3100;-0.13840650;0.01378792
20260709_122851;31;1000;pareto;1.5;80;21;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;produzido;30;3100;-0.13632000;0.01329722
20260709_122851;31;1000;pareto;1.5;80;21;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;stake;30;3100;0.17956718;0.05046832
20260709_122851;31;1000;pareto;1.5;80;21;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;eleito;30;3100;0.47173983;0.01378792
20260709_122851;31;1000;pareto;1.5;80;21;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;produzido;30;3100;0.46965333;0.01329722
20260709_122851;31;1000;pareto;1.5;80;21;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;hhi;stake;30;3100;0.03334040;0.03845012
20260709_122851;31;1000;pareto;1.5;80;21;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;hhi;eleito;30;3100;0.05847584;0.00108389
20260709_122851;31;1000;pareto;1.5;80;21;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;hhi;produzido;30;3100;0.05844854;0.00106796
20260709_122851;32;1000;pareto;1.5;80;21;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;stake;30;3100;46.30000000;7.57133157
20260709_122851;32;1000;pareto;1.5;80;21;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;eleito;30;3100;4.66666667;0.23649808
20260709_122851;32;1000;pareto;1.5;80;21;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;produzido;30;3100;4.73333333;0.22890792
20260709_122851;32;1000;pareto;1.5;80;21;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;stake;30;3100;0.12740142;0.04940436
20260709_122851;32;1000;pareto;1.5;80;21;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;eleito;30;3100;-0.29159174;0.01421232
20260709_122851;32;1000;pareto;1.5;80;21;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;produzido;30;3100;-0.28915333;0.01415179
20260709_122851;32;1000;pareto;1.5;80;21;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;stake;30;3100;0.20593191;0.04940436
20260709_122851;32;1000;pareto;1.5;80;21;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;eleito;30;3100;0.62492507;0.01421232
20260709_122851;32;1000;pareto;1.5;80;21;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;produzido;30;3100;0.62248667;0.01415179
20260709_122851;32;1000;pareto;1.5;80;21;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;hhi;stake;30;3100;0.03334040;0.03845012
20260709_122851;32;1000;pareto;1.5;80;21;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;hhi;eleito;30;3100;0.05756384;0.00094198
20260709_122851;32;1000;pareto;1.5;80;21;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;hhi;produzido;30;3100;0.05757036;0.00094349
20260709_122851;33;1000;pareto;1.5;93;31;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;stake;30;3100;46.30000000;7.57133157
20260709_122851;33;1000;pareto;1.5;93;31;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;eleito;30;3100;5.56666667;0.29243132
20260709_122851;33;1000;pareto;1.5;93;31;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;produzido;30;3100;5.50000000;0.27798123
20260709_122851;33;1000;pareto;1.5;93;31;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;stake;30;3100;0.33333333;0.00000000
20260709_122851;33;1000;pareto;1.5;93;31;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;eleito;30;3100;0.33333333;0.00000000
20260709_122851;33;1000;pareto;1.5;93;31;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;produzido;30;3100;0.33333333;0.00000000
20260709_122851;33;1000;pareto;1.5;93;31;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;stake;30;3100;0.00000000;0.00000000
20260709_122851;33;1000;pareto;1.5;93;31;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;eleito;30;3100;0.00000000;0.00000000
20260709_122851;33;1000;pareto;1.5;93;31;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;produzido;30;3100;0.00000000;0.00000000
20260709_122851;33;1000;pareto;1.5;93;31;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;hhi;stake;30;3100;0.03334040;0.03845012
20260709_122851;33;1000;pareto;1.5;93;31;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;hhi;eleito;30;3100;0.04267143;0.00122592
20260709_122851;33;1000;pareto;1.5;93;31;0.5;15;5000;0.0;0;0.0;0.0;0.0;1;0.0;0.0;hhi;produzido;30;3100;0.04258312;0.00123967
20260709_122851;34;1000;pareto;1.5;93;31;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;stake;30;3100;46.30000000;7.57133157
20260709_122851;34;1000;pareto;1.5;93;31;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;eleito;30;3100;5.43333333;0.24294502
20260709_122851;34;1000;pareto;1.5;93;31;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;produzido;30;3100;5.50000000;0.24415371
20260709_122851;34;1000;pareto;1.5;93;31;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;stake;30;3100;0.19216169;0.05176633
20260709_122851;34;1000;pareto;1.5;93;31;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;eleito;30;3100;0.10061591;0.00841279
20260709_122851;34;1000;pareto;1.5;93;31;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;produzido;30;3100;0.10288667;0.00889633
20260709_122851;34;1000;pareto;1.5;93;31;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;stake;30;3100;0.14117164;0.05176633
20260709_122851;34;1000;pareto;1.5;93;31;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;eleito;30;3100;0.23271742;0.00841279
20260709_122851;34;1000;pareto;1.5;93;31;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;produzido;30;3100;0.23044667;0.00889633
20260709_122851;34;1000;pareto;1.5;93;31;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;hhi;stake;30;3100;0.03334040;0.03845012
20260709_122851;34;1000;pareto;1.5;93;31;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;hhi;eleito;30;3100;0.04353226;0.00159291
20260709_122851;34;1000;pareto;1.5;93;31;0.5;15;5000;0.0;3;0.0;0.0;0.0;1;0.0;0.0;hhi;produzido;30;3100;0.04347463;0.00164296
20260709_122851;35;1000;pareto;1.5;93;31;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;stake;30;3100;46.30000000;7.57133157
20260709_122851;35;1000;pareto;1.5;93;31;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;eleito;30;3100;5.33333333;0.19562416
20260709_122851;35;1000;pareto;1.5;93;31;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;produzido;30;3100;5.30000000;0.19144124
20260709_122851;35;1000;pareto;1.5;93;31;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;stake;30;3100;0.15376615;0.05046832
20260709_122851;35;1000;pareto;1.5;93;31;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;eleito;30;3100;-0.06906824;0.01149534
20260709_122851;35;1000;pareto;1.5;93;31;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;produzido;30;3100;-0.06698667;0.01184933
20260709_122851;35;1000;pareto;1.5;93;31;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;stake;30;3100;0.17956718;0.05046832
20260709_122851;35;1000;pareto;1.5;93;31;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;eleito;30;3100;0.40240157;0.01149534
20260709_122851;35;1000;pareto;1.5;93;31;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;produzido;30;3100;0.40032000;0.01184933
20260709_122851;35;1000;pareto;1.5;93;31;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;hhi;stake;30;3100;0.03334040;0.03845012
20260709_122851;35;1000;pareto;1.5;93;31;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;hhi;eleito;30;3100;0.04452380;0.00140570
20260709_122851;35;1000;pareto;1.5;93;31;0.5;15;5000;0.0;6;0.0;0.0;0.0;1;0.0;0.0;hhi;produzido;30;3100;0.04448458;0.00145902
20260709_122851;36;1000;pareto;1.5;93;31;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;stake;30;3100;46.30000000;7.57133157
20260709_122851;36;1000;pareto;1.5;93;31;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;eleito;30;3100;5.50000000;0.22534367
20260709_122851;36;1000;pareto;1.5;93;31;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;cartel_break_even;produzido;30;3100;5.53333333;0.20445371
20260709_122851;36;1000;pareto;1.5;93;31;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;stake;30;3100;0.12740142;0.04940436
20260709_122851;36;1000;pareto;1.5;93;31;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;eleito;30;3100;-0.19748111;0.01264228
20260709_122851;36;1000;pareto;1.5;93;31;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;margem_limiar;produzido;30;3100;-0.19481333;0.01226816
20260709_122851;36;1000;pareto;1.5;93;31;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;stake;30;3100;0.20593191;0.04940436
20260709_122851;36;1000;pareto;1.5;93;31;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;eleito;30;3100;0.53081444;0.01264228
20260709_122851;36;1000;pareto;1.5;93;31;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;peso_cartel;produzido;30;3100;0.52814667;0.01226816
20260709_122851;36;1000;pareto;1.5;93;31;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;hhi;stake;30;3100;0.03334040;0.03845012
20260709_122851;36;1000;pareto;1.5;93;31;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;hhi;eleito;30;3100;0.04396921;0.00110475
20260709_122851;36;1000;pareto;1.5;93;31;0.5;15;5000;0.0;9;0.0;0.0;0.0;1;0.0;0.0;hhi;produzido;30;3100;0.04391199;0.00111808
